sentence_hash	sentence_level_stance
1161b7758663b026be956aab61162af6	pro
65de4101e4c88bbd7e4b31316c520d42	pro
6a3677ae3da4df077b30b7358e0396c9	pro
e8c8710a5cb54811d1a37337603beef9	pro
1d818658eaf1d19ffd85eb6862a95690	pro
ea85625265ba79dfe0db3c1adc94e252	pro
fd0d63da7941bac33b6e17abad1c8f7f	pro
e7851ec1aeff51f9aa5141671622c961	pro
1bf196d9674d1a3626104a2d61af00cf	pro
03e955993fbb1ed44b685bc0ece5a435	pro
58afe42ad5e74dcbb911df2b9b3a011b	pro
cc2ec3b104d2763d14e8c2c1171b1186	pro
42d35c8477c2661d361be7fceb981935	pro
3f8f08100f93c537058489ad97f1eb32	pro
8ab25841bffd41f1560915b6686ca683	pro
ee7fcb2df7436c667a3587c920e4a2b3	pro
000a75af9242e8117c55d9ac8bfb3e81	pro
afd36df345ebffe84175b74fa8e270c3	pro
da0fb812da1b19c1df74ef00eb6dcaeb	pro
d73fad6638289fc75d65213780bdb7b2	pro
1f53f57ec705e8351e4be886e9e13c77	pro
24a0b7e524122f2d18a8c971b3bb2d50	pro
49817ab095c98bd51280c14ddf5c7c81	pro
f08d37532a835b6fca6d14f063787191	pro
fdbce613e3a457116ef0f4b4cb4523a5	pro
a7e5ec3de51573cffb29aa1bfdee0999	pro
2c5829201b6194d8c6eec112aaefe03f	pro
7f70b737a21623167caf022d1978cd2a	pro
bb78a49aa776846b367ba367f8e54de1	pro
2c4dd50ac6ebff278c9a0ad66eb37548	pro
7f34a1bb50217a947a1bfaeb21301a6c	pro
58352dfa56244035fc924d29d9b3e4e9	pro
8879eeddf0c7aa94dc715f51dcaaa0c5	pro
195e84b2dee9624aad7e8b92747631e3	pro
e64def234558f8ce084fdf00ece6e7ac	pro
dd5254616898ea4a01ab6d95ede2d4e8	pro
109c3986af359af868c4f244d68f0c8f	pro
d39db72daa8726c79fbb7e65c51c2cc7	pro
8d754bb4d33a5062df636d9d35c0c67e	pro
b04e26e232dd36d014170ff120c8d9e9	pro
610ae2c679e7f92140f287438c173e88	pro
e0dfb44122e9caff0c54dd7e9add4df1	pro
85ef251ce6d622b91679befca2661c57	pro
ca67a261071387279d27481b356bf149	pro
2693f61a035fc96d9d44996029db43f8	pro
00f9851cbc190cb9e28aa2c147224852	pro
3c1fc694ff28ee32c9dc9cc252cd7cdd	pro
a986d3b719cfef96d91f3140903962c7	pro
82ef76d85c0960e50e36301e4332281f	pro
b2cc754c619457179d135632681aa507	pro
11045d5007cf7395aeeb71c562b0038f	pro
ef0a67c64c089a660ad95bcfa3f241db	pro
cf64a9609493dd900af67ea4ef84e185	pro
ec278b2d15148d0217c1d294a3ee8f21	pro
57dc275cc56ec320f0838d60474605bd	pro
f9e938853b055ea5e4f15c6e820f980d	pro
570bd085a1b5291b91bbac6fd5ad8a57	pro
3362fc0d5b43aa0ad7ab5b147d77be29	pro
b227ac56ea4c985916a8b92499cd5d3f	pro
f6dc2e6853bf2f34342b9b5cf8a7fe9d	pro
d95b8ef36f8875e7ab2ad51c09e3f040	pro
01ec4ec7b8c37ab018c736d516b3dca4	pro
3420b88ea27fcd1cd4c92a958a266088	pro
c9e814b827003dfc5b478aef220c2e06	pro
18e39ebfa8fdfbc145f3fceb78e231b1	pro
759a67d8727320fcc81ffe42b2428fd4	pro
f66af0f23da5ea99568f2760a2086a7d	pro
63649b77c2c7a249cfc9f62244f258e0	pro
36b02d6ec90fda93fd08fc8dc1495a9f	pro
c759c0ca2560f37801f09df38b3addd6	pro
521e7bcc422788644995aaf13300562d	pro
514de73c9c108f638fa4ef6760c422ef	pro
98a7d4a9f00cce0759f3275515f959d3	pro
a0fbf17be503135ee7de8c4dd34120ee	pro
a0fe02e3cbf074b49d5fb75649a15ae4	pro
274912ceb30a1f91a9d4b6497ae114e8	pro
eb09d878c567f9dfce99aa032e304744	pro
50cf52a464e7be22a49c1fd978420d35	pro
9f748dc686677a9e7e8caa1fc36394a7	pro
5382950f22b4465a16c422d1b308f0bf	pro
b3c764d1d48a9b4e12ae813474704fa2	pro
867a95e612cba633dddb41e994bfa3da	pro
2815dd5b47b08b13ce818dd088b24ef4	pro
53636f00c815127efbb12fb2c608ef65	pro
c6ecf2f21f215be5c5ac7500787c91d8	pro
06e82f06d6e9ec5694f8355d4258e797	pro
e4cd72cc0fc36d033771622395090487	pro
c346f01bb7ac354234173adec88f02d4	pro
9edd0e059e54a609a6c251982cab3e41	pro
9d70fc9ac186ee14987f147c0167fa3a	pro
132ba3fad85d2e6ccb7ffc5cb4259277	pro
6eb8273765392ee601bc9f09fc6a891b	pro
ce466f328b0490058c8db5a65697f4f9	pro
51b1dcff96b4a16e985acf7db8c64e53	pro
2218bd3e4c9b9a051f98fd7b9d62d9eb	pro
fbbb1a1ebbe0d6d420ad241c5b1dafc4	pro
78fb7eb7eda816c58f6e1c1de42d6245	pro
7e2149d152d4ea9fddca679a5d1d5f55	pro
cbd7b15174d91f1fa9f4af767d818c2b	pro
9b3abe0f23b0166047b11bf08903b3ca	pro
9269d42605c6ed8304b8cd5086eb10e0	pro
fce1a53405019ea7b4408342f4f3b7be	pro
49078628b8d53ab9d1f811617bd00724	pro
35f7ca844037584e3c772e6f7b923bbe	pro
6f2ba9a8af4e478566ca24c4b154c34c	pro
bdc082b05df561ef93d1b38348a2c1e7	pro
541977978d1a0f73cdfdaf966f0633c6	pro
15d486bbac58322bb6b11963e238f2bb	pro
d3d9893b6262e9de21b8d57e78dce26c	pro
fe21b7ece89ad12df7dab98b45891252	pro
11779f45ec1bb7e95f27c7374a4ad6fb	pro
b294baf83ab10f1f958aad80c3249353	pro
71063f468c5fabc875cb269f258c02e2	pro
60cb8cfbbb907296ba8f735e0c365d57	pro
a7c99096a2747890f70f058060188859	pro
ca3335c7049ddda65bb5fb881a17c31d	pro
61512553bdfc158c5d3f3266008d14b6	pro
4488e6168d8adb0ce90906b51e472d02	pro
8e7f14c08ab1acf4ce0afa0ae26bcb3f	pro
559e1d9504391834173bc62d26275d84	pro
f7dadcad259310ea0c2b4df2399dc74a	pro
e369b17c20edad45f9a42e7619620f85	pro
c988886817c3365f643f5132eb56f62f	pro
6081081ce12bbfd798e1dc32297e8472	pro
6ee5ea07b1d0b023451ee949a851775d	pro
6ad037f19647d1c6265cb359e06e1785	pro
1127362d6e50d805374a68b3f88b9f71	pro
843b58cc452fd4bb1207355ece252246	pro
ed40429cf6171820f79cae3340032697	pro
ce686d3b1e1672c7b14e7bb71f3e646b	pro
ff525da2e4b3d9b1789cfa32a9b151c3	pro
9c190a6a2acf565ff79c15b3a36406ba	pro
ff3a717b7a8237470ecac7c5c0089765	pro
752c19b3ec9343c4872def022e09abe7	pro
8cc9d533066170cb898cf35ea8617d55	pro
37f58674e001b20002387515f228d05a	pro
6d0fc7834df28a9b9c431e820d8203e4	pro
42a76f8c79e70ec2a9e11c8b3463d821	pro
ca8b1f3baa3c0cebc37ba518dc175dfa	pro
29d1957cc31e07c94b40cf7f7862acad	pro
4b15201a4df531fca69ab91aef8f2cec	pro
81c54bb0fa8e9cf5140441b8aa236180	pro
95371dcd6fdeb3f5de9878cc73982d01	pro
96df405c295de53209a32bfa899eda73	pro
0e5adf662aa58013ca9f46ff293a0702	pro
a3479624a460c4ebbe84126791db0aab	pro
338dc0127ae018b97bab90bf330d89ee	pro
aa7e4d09012f9609c1dcb6d3f9200e94	pro
a7acab82bda19a3f0e229a74987fc17d	pro
6da69ef7be808e3b33a9723f0a38248c	pro
483524579f547d2e91dc901c0e23906a	pro
767656fd78cf294dcff0f40ae7457664	pro
230ed2303b30c8ace769f2bec75b2b60	pro
51648e709349093fed14baa855638f14	pro
8faa5d4514c8b6bfa64a6ed9f92b615a	pro
3e2f0dd49428d659fcc5b5f919f8445f	pro
202982731313d289dfe2beae19b4a0c5	pro
3edb2d823e5312fbcd7d670e2e0d4cb5	pro
cc1d0963ae8d881a7db5011a023aaa50	pro
d0f67557ddac95798db3600ee6e1af8b	pro
f0826a775a2e696b5a7dc534a7039be1	pro
d2663e41e80cf29b5a1c6c1b91a09953	pro
f5348449911680214874609cb42b5d1b	pro
4b5b7b86a05bbbf23a30356afcc3e211	pro
28d80d80bc314dd9a78623563c40ffb4	pro
26e6c924e5d173d7600491b6dc854d85	pro
e82d22a68b4c6fbfce36a25382c28b67	pro
4bf1631d09d89ff6a752440a2ba41135	pro
ff343dd0c351e695db8640c1613ae72e	pro
6eb0a087323d57ba43d38f10a81f8e8e	pro
6f2b118a75ff38d6c0b48369d4b12ae8	pro
fb40602e8eff3a11c8970d8bc0b584c8	pro
a4ead3e1f568e32401375e564efac7ff	pro
4b4fbb33a698d9bafaa4f45fee3f2846	pro
6e62180f1f25a9b86b07039bc41449b6	pro
34d8525ef1004b3598dee64592f770aa	pro
31ac85f0d88fefee94310238a3631df8	pro
920dd47d9f8ae5794b0c84cac73da02a	pro
44d6d3184da4898ab10a05f9375b5a00	pro
979d12b02001770ef1014329c7ec7ce0	pro
36e699ef5aee60a4458f5f02559b4b04	pro
8bf8b94f6cc3ba9e9d309907daba5898	pro
46ef5ac5f30e0d02e5d664e0f760f749	pro
8346106211502167afd325a447cc74e0	pro
b6411d8c9c3d17a387b364c728582870	pro
10ec28b75676c227faff7e0c5ab6dee6	pro
7c9351983184a22810707f746b78baa4	pro
35998097f3287256d3b657b4d2fee51e	pro
c39fc17db769e825afa619c8b6271902	pro
44811a6a5bc7c66a72657ba732e53728	pro
48f803ac8e4d24b25cd128e66bcd1dff	pro
bb6c1823d3265797fc8e9c1e7aa8f43c	pro
2bcbdf036a5e0447ee7ad59dcd363ff2	pro
da131e64407c660a2fc16743b637fe44	pro
ea34679f002e4b776def35f564728d5c	pro
7b685e686d651c26036ed3fb5bcb6b3c	pro
891d724cd690eaf08ee1cab508fa4f07	pro
32d41e0df8f4ee1dd84b830f20d3825b	pro
c5de2299ca674ae22f1619af0590b0ca	pro
8a6269d3b6aa00bdc97b996ed6b3d1d0	pro
6ff6fc332ea3da3e71472c71aa67aa25	pro
a3d200e775cf4655edeacc5c8e781431	pro
7ac302b9f6172ba84632a8c112d1adb4	pro
17d68dfc86d8df1da9a6b4028aa0bbcc	pro
826cab4ff37fc98595e825da0f7e7050	pro
8ae5fef1b9c4525f2700a5424d5540a0	pro
e7e1e8f47b406375a1b517729c6eaf22	pro
063adef4ddea905b776c3583c3acf8e7	pro
a6436d8bb7b9b623654fb0189521e4df	pro
8b0dc694374348dd52d835f1c1ce392a	pro
fd332ac353865df938a8bc7806fc565f	pro
6cc88309e4aec0640cfb83aaba01ad23	pro
e34a56f09c127b2ea3f78acba796f90e	pro
2c00eb3841ec226f900930240589e8da	pro
d762fbf237b4799e6b90c088c92b436e	pro
2ef215189ab8e26361312cf7854e1310	pro
79bae9fe808537760aa81e94ce9d4612	pro
965d3f82641115b3988faea361b87e01	pro
2cb3fb2ca482697769ce90db79b9584d	pro
fec235b5eec64d795a4934539428fc88	pro
6b5be0a2711cd56ea0b8c27decb177de	pro
0ef821504aae5e7b2047db2574b0a0ad	pro
56c5213b39b73382f3c3e2a68a0299e2	pro
5ba5c1ab10c4debd3f745f87450c8378	pro
8c8f0cd92314d95ee9e852627ea79d0d	pro
0d90724c825a2211f6df6e25568724ca	pro
6fadcf8d5968ec2c76ff73babfb12f6a	pro
04e9be233dff5376869ddba1974808d0	pro
d64b04378875ea016928b1571d7b0ee0	pro
520359c3b86893d9d3cfb75afbf23767	pro
11710f0ee1942ee2640ffe609d2760bc	pro
b89175748c39bbb087acdf9a25769029	non
7a1925f805e093ab34f9486410f86bdc	non
e04f8d4443354ad2a44dfc2a316a903b	non
0262830e86df6fcf0cd53155c6893ec4	non
d5e5a2e38641bb0dab2e6c42478662ca	non
9ef954ba773de781a70d5a5f8e837e93	non
97fae0ae285126b9e9a1c1d1be2cff27	non
a1a1592bbb251b4645eb06544450ef6d	non
824a503e441f71a8fa121c2e95b629ec	non
25cadf410d8de7e9a92992a2884820e0	non
772f4320f8ddbe2f59c80c14c78ef3bd	non
6572e29556291cb1bc15b9cc6ee802c5	non
ad826bcc5e198f286eb06b824d024469	non
d48d38ef235124059303d811e44c3304	non
0dfab4453703572220ced37cbf3bf13d	non
f0f6d8565ae3c150f1a2c45e6739698f	non
3140392a00b5180a63ed94c496082c01	non
2d5e94058e8245af212d910bb2c16162	non
54beac81810fdd582a23b77e80b5484b	non
b59073e2ab94c01f4705df5568d23b6b	non
e4a88deedd59d3c9eca460975b6fe2ac	non
3e107b2439cb5f7aa6bd5c68ab6ce633	non
c09f0ec80af6a127609058a5d8481f3a	non
1e649088ed3fcaaf125799b80db66368	non
62d15c8a14252463af63d5971b7f96bb	non
546dd0a7a6e93603476301c271db8f98	non
f495192b3ad2a4704e80a1f593dc7eda	non
78db0e8738f756eaee90253e934c5aa9	non
1989d0dfd6a22d97c2eed7685b2c5d72	non
40880c66957adf3f0e2be339eb62e7b8	non
8731945034dd5f2f236c10081a1d8ff8	non
415a82851e32fad97ac41fd4db8dfef4	non
7e65589d2e246f36b5a405aaefa1789a	non
3e275ef62f5fba1f242da008dffa4c84	non
46aa2cc439c1181d9807ca51d04ca017	non
62f7a4c8534771e7fd54e1282c031325	non
e259aba1c97bc767096789b67b106e6f	non
9848b1a8afd2de39cec47532d06e4f3f	non
a092a2016f0604740755aeb0912ef5ee	non
aabd24788bb7171ac6c116ea8e26b866	non
938cc24fa6389c4aaf1e644bbda1204e	non
bdc9692a29b6cdc281f05fab47a88df3	non
c90f371fc58aafc5fd7f089bc4f85020	non
560bbf61e685a001c164f44464702241	non
0f688accd0c0a9498c395d6057814e7b	non
30a015e5b8f1663fd619b39da3a0600b	non
83794d7ab811078a102d8955d4febc82	non
1ad1bbb95607767641ea9bf6a0ba70d7	non
2f6ff88c566dc3b97f53af15998afc59	non
1f9466e25b5ec4c7151ba5f44c8b3d9b	non
3a53c9aa5176a5f8261a52d86cb7a7a3	non
bf317b72a0c91e1725226364a1ec4231	non
32c0a5082324b408d48785927da7dd3a	non
d57c691ca614dadfbd17939e3f150190	non
ab7540b1f679c6647e8c8c922839fe71	non
dbcd8891a6de4af00f49eaaa7f305cb5	non
9721ac268abd43dad1fc77b0c34cc822	non
257dbb3238627c680d7f5fa868dcbe7b	non
a103834f7fa80c371f864480ec078166	non
c1ab40f02f7132f2e4e7cad151edd46a	non
3fdb336bf6e45756d7f51abad2aff36f	non
4b504011567f4d883c4677e7aa09715e	non
773105c131fbdd6cfcee95457a810b12	non
7bb065b6fe676d884f2bbe436465d539	non
198f23b4fdab64cdf7229e3dec79c109	non
abbc735e9629a6c53e506b426fd29741	non
0ceae1199dc368349397803e029ee74d	non
16fccf236e9d48872e40e64a4bce6481	non
4f3d416e1ec757fe5ec15348782ccf16	non
9665135eaf480ea06ea3bfa46a621ad2	non
9ffb3af8a74635d1d347eedc55d5fc74	non
45586bf8d97fe70237256ab064515387	non
40e8746d1ba747f8e6209cf6b426da69	non
3df60b8c697977a11fc788c0e59f1e3d	non
b62f50e7524a0e622086d344db10219e	non
6a701372b1dc8a60475ea23dde85f348	non
55b681aa4bc92e1b517637976ac7d69f	non
2152dba0d9103b8d46cef2c204e2e78f	non
32f1674bcfa9d1eafbec44248399f32b	non
85ac1083e6d430a540ba7d0836f71b29	non
15efa81b9c2b853d22155a76c7b86c03	non
470c31a9f8bb658ca27674fb8ec151de	non
6b692f253c385ce0b67e92a284bc6dd8	non
b1912c363591f943d3a494063b1eb8fb	non
6da264250fc5f79ba5ba9d297b632558	non
43b99e7a75168c7deda25799c58123e6	non
a164ed3c8b6f49b67ffc6d92c1594311	non
485c83853e75528eabf52009548aa403	non
aa3f72706d212bb8c97ab13f8b732217	non
4117fd8bbf730ee35ce2f285886f2719	non
55062cc186eb27ebaf72a7302bde2e42	non
06d58c29354cb0f020daac768a940182	non
f328045c8b06112f8fe22a2a979c2d58	non
6662cfc05086057511835c344f29fdf5	non
9c669649eae7a934d4fb78d421502a24	non
cdf6b9cbe3bba97b21d4f3445d6d54fc	non
fcf6a0730f67fb9039b7fcd91a919619	non
42f7737c7b12929379992fd5c477ede4	non
7efb21e977d9f57efbe2001dbee67fdd	non
3698ac93d636e458e5445f6d99139164	non
e53fb7e2ff60eabe953dbf14d21997bb	non
b9ec5df26dde3b76d70c5dcc652c6509	non
362f193fb65ab3f23cacd24caf420b5b	non
aee81d52a12c613fdac790939e309301	non
13c6b62120b94b24650486fc0601fe27	non
67412486c186172dbb684e95d3372a60	non
64f5244f1d8c46c92c03db9a9573f693	non
c1cbcfc2a2f00d690d44df52a10a82f9	non
2ded7375f4c2a0d2e4ddd19ae85f70e9	non
ab68436113c5fdf5be875601fea3ab37	non
63d8eb36d5aeb1241450edab839548ef	non
4f4f110ab540c04ad75178d2d0947bfa	non
282619667192075cf68c4d3fe41e3f9e	non
ebf80d93ab92cfdce5a3eb5c94208c8c	non
056d41afe4f8fb7fc72d04cd04cf519a	non
b497504321b729ee38560a039af0d7f8	non
389bf31b76276f61d1cf19ba6671da26	non
2ef6a3f84ad995c192ef055aef69d989	non
16d48c2fcf868df15099b24ec63c7046	non
2d80f4135a7051b92c719991962e8422	non
e4af89334b43922ddb2cde5f0868bd3f	non
7bcc33035c6ddb484f749605a4e12735	non
3a1f3889a21eaa3e60791636be7e67db	non
b8474acf75526f12ed7f87e914ac21e1	non
feb4ee407cb8013e6818e02a0c91e83c	non
22cf11019bbd5ceba36e59336616f43e	non
323a145076f70872041e30b12d88f73e	non
427777c014e56b480c8a45501c20cfb4	non
de6cfb26d3c7b36d3e514c792efc1ce5	non
e25df6615f7ffa765da84c5d911974a3	non
755b53e9fdcab0234529581074b85328	non
9d47c411181b6efc16d74c5da743a738	non
9c9689c62d4cd41cadebb9d6971379e4	non
a42f29f2cf30504a39e4b6e649ab542e	non
ea00cb2f5c3db24d6f62e535d8147275	non
b3532f56d4a1fae9b2a743e12b5c2cb9	non
fa4ea893dd30c19b0a9deed02bfa26d5	non
351c6b3a0ce17c32a2bdb44820ebed50	non
b2bd6ace0e0b2dd02a7c6f378110af3e	non
2e2469ab35a620fcc8f7d5175203df60	non
4e744bc547356ef18453878ef75146ef	non
3a905a7a8230f644f1c8c0dbe1c63e4f	non
bdcd14eb50884f9cb90bae9974089acb	non
82a5f2f19cd9eb72bca7804a2fb629b6	non
a07130b59fc0b7166b2473d811492aea	non
ecf44dcecd1db33d29d79d453b7672c2	non
c83527e0c5bcfb2f9456e9b56fad0624	non
fd5888da36d22cb85a35b5791e312347	non
2eb54b96433e4cd34a1681464742f667	non
facab253e3facbbaee2cdd4b96b369c1	non
d6eb6114a0095a038d8619af879fdcee	non
6c4417aaa277ac33c98837d3ee75c0b2	non
8369a5c2ff75a5ff790691f085485ec4	non
dd234cc3e2cc8f5b2eb8cfb83bdf0c40	non
ac80e7b4733a4a8f811dd9859715d6cb	non
61b0e37d87dea57e5c8590d62f255c1a	non
9508186389a9843e5254b29181ee3010	non
fca2d426020db73b62faa10907c7dd9d	non
c5a32c2b018d979017ffe8d777ba220b	non
59b592ce320b84910482027760c832c8	non
51bb2979b4b76af45f3e872947db12c6	non
746b0daa8c7ae7bf6eb8a7867a514f10	non
29a5b4fa8dd3353a8b4c7a2ccef501be	non
d4264e49a62f29824cd74c67f8c9eba3	non
9f07024bf1b7c16694c99a55d3352df7	non
134d20b0e52004f6e748932b4a7c2ba4	non
33f7a4081901f962fce58091da70dbf8	non
c98ad666f0772dc34e2698814f99bf21	non
ca0ea711b4795c9fe31fda8e2ef8ec7f	non
4f86443b0d625cdebdf1e1fbfc7607c3	non
3fcf3e737a9ac957993d6a6c485a7469	non
a1135631a0c378954fc0c36fca7f6159	non
a1c3de379ac9afa9d4d782042cb98730	non
8f3772a2564a9559924b5d6f7e49286e	non
b7c9d304dd74c1534763adb24d25cad5	non
3cc12fde3d1424cbc0ce6d4e4510ea5a	non
65c6f050b01a9aa6478f3afcf26e7634	non
3ed076cfb4cc72d905a22694f738a687	non
78ea07aecb6ccd253edcb72436ab373c	non
5bd7ddf32e53570f6e59fe703bb5ca57	non
3d1ee92bd3bc539a072ff480ed000455	non
7d14b8661cfcbda8aa5a1ffd4d405001	non
21bcfb4ba6f3549543bcf50237f6cb80	non
08f66e0ca4067462d807c5438299571d	non
439f262ca19238862268623a49d1c227	non
ea7ee91d8de6142b0528bfd1fe4f7334	non
549ec597b9b248e02ad68477e4ecc86f	non
9ebcaa3316cb52dda871cafaa9f1c6cf	non
c6261803469ffd8136ca476d61cf6bc9	non
4458aaf451298d3fe0d161f60c162303	non
a90aaaaf431b18a13a732565d6ccc2c9	non
c384ec3f3a19f9ee3c2dcdd21a519de3	non
1506cb7a848eba9e448ab76235631fff	non
2603994d4f154c433d81cfab0adb0f79	non
181a3ff358d206418e2cae5b1a739f30	non
39a88d2fb64765bc3997823f8ea6ea88	non
68cf8271b1d0786dbf20833604bacb6f	non
fc18edf0b4587148443114653ff36783	non
b9309ef8ca44a60704d81f0bbd0bdaf1	non
fcc448b6a79a242992163026f9e62060	non
86a3dd66bba910dc7bde3e2653a7702e	non
13ba871dd07ee95da90eacd640cf6e15	non
6c29f653710e1e025cbacc477ac3f489	non
e6410636368502368b5b858d6cf047f8	non
9ca34d935734a23d8b0a03f4753abd77	non
c85be35d11b8852fa1f341b2a6c3cf68	non
acd952f380dfb8fd12772475c20cf14f	non
f5afeb92c3cd4cd56d71fe62d5a2ebbb	non
4e0c730018a9159965b6a500b93854a6	non
1d527e87fad9b7e3ef3d811b4ace6047	non
ffda7ee35df8eb584cacc4fac09ae6d1	non
ca0234904c427cf49f93f4bb03bd46a7	non
3527ee02c108ec6db4ff32c74dac2d01	non
9681bb37c89c0077dd84d60b9c9eface	non
2b1f56362ee88baa4fa9cd3b48886373	non
d207b53e63ff298bb8881d31faa7f349	non
34f3443f2d046e78d8983ae72bbed120	non
f62e0a35caee845c56d36dcdb03bc95b	non
103792919040a3e3c79b81026e63b68d	non
04c68f54caf8278227f79d3da84e8c87	non
0f14885484dd2274691383d4681736ab	non
cc239f0a85f36b7f818b65e4bf62c800	non
d476703fb0ac046e01ae19107da17e5b	non
869fd9ea32d953000febbb5ff9c7a868	non
b3e5fcc981e03493d9ac0a5b5e3889c2	non
39f166e3d4f11db66161f52aac0a4382	non
79d8a4361c6e4b0fd64eadd33d78710c	non
4f003434606e5aec74f2deb2fcc09fcc	non
f22241510b834283a7c1ff8725cec653	non
f25dbcbc4c56ca17eef7378910262fb9	non
6fd78864311c596c65312e1897c83857	non
76961e6909d6b2bdf4c90f7c522348b1	non
1c062902e98768beaf7482a97eceefc9	non
d4fbff09f013a1342f8680e0340a7f4c	non
ec9418164cd75886c1ca1301c761fc55	non
a3d29bc14daa1ad4913c37ddf63e579c	non
474ce61ebc74e4c3544a11e64c231804	non
d09d7d83b8726a8abf22bb076adce009	non
8097d750cd67e7e6c4d05b1447fa9462	non
a6c3727a4025075589b7ca983a0e1b7b	non
145c675db40f01f67724cab036103387	non
0b3446afd666e23d978623de8b2ab467	non
9543523f560ab53ae843531b5a042bf2	non
ac8b013aae584334d5ee946930d13a19	non
9b66d7c3ccf676cb2a1fd45645febacb	non
663272f88f33d179115c748c44835881	non
17c4277ec394691f878cbc51b032cf67	non
ca2239429afc1915cc916c180aac0c69	non
eedf240a67899fb7fe6250ee949d931a	non
7cf5e34370f6691b63cda2e4dca4a44a	non
c8e47700560f5477e7784ef549a241b7	non
4f13f95c883083f9a8b613f3820edf87	non
0386108c8211629db77d2751e98817ca	non
61bb182b810e7d639a65703ddae2b745	non
2c81402837a79a5875435501c49e6bb2	non
baf5f517c2e92f84466a3a4dfb031d8c	non
bb3f3b8b5ae8c89f049c720f359541cf	non
8d7e4b2b86198ea9684e96c92cff3e92	non
37ec4ddc737a1ba159a16eab276e72a6	non
e13fd00464c74356028fc63717156fde	non
06b5916c2b98b38eff3a341364c54cfe	non
7291a4e759f560841d57d7b2fe423efb	non
f5742d887aad356fa6a5bda5f36662af	non
ffb94e26f3635ba05f139b222761d643	non
6e6ec63c9dc5e43818ea20d258b1ac27	non
7724feadbf5cc2fbc3280422ef29a4f9	non
ecdb97da19a62a45ab7f79efd99f1dbd	non
d9c352be2fad86cfedcf611483c56806	non
5cb956a3942d6984032d650288c89057	non
fe08091d3371f44d7213427ccc874075	non
06a5d6b647fadd8e635a56acee9011c7	non
13e422ee146342ae462077a75f057869	non
d1c75d1fd7edf9fad96d32185dc96059	non
e9b1864b64b4d5fc5376c67a76a45a4d	non
521e37c2c9a3fd6028d3da84c1d71558	non
0aab76231c127727ec3eb0f9ea1e7815	non
c9f19e1618341aa284db606ef637024c	non
584aea5f7a32a0430fdd197102da5271	non
1fe99b85698dbe2c497fd439c7ea22be	non
0d963c45e2369da2dc3d1841610abef1	non
40214dc816140cd77e0e9387bb767555	non
db813c9beee9bba40a29cc9698fb31e9	non
35dee4a0a15e1da51d9a7638733d8288	non
b760cc7932b5b1fcc082c5b21486dde2	non
c47094b5bf5a3e2acdbec6a9501ab9de	non
7056fdf5152a6a11037c4843feb45663	non
014c40dc5a4ce58dd07035c0d85fb2ef	non
8efaaab5a70e685da7f4dd7ec764e620	non
f1cf0f6c1ac0f05939420ec45f8a8253	non
0fe83813f3ff9b157dbb65b3df09113a	non
de1ea507d9701adf8a23d98902db4421	non
3a4be217e4c168e20637160d767a6dfa	non
24b00c145ffe44ea61655c94777cb206	non
74a76ca740300b5b5529513a6da3b648	non
c4372017c0997adb32948e6288c30907	non
4a4d754085e389486f83150fa0239241	non
5bc65103c87061b5f9a906308364de11	non
7218f4390079e1bb664d99157ada7a4c	non
f391c4e3e8f1d3f8a7b1bd686c3821f7	non
fa9f8ba0acd0360206b64b3dfb711099	non
c8b051dcc54d418dd16dc16b2a394866	non
41c3477ca4372962d690642abfbd467c	non
0bae2594ce19e1d51fa560084c3e3a4a	non
093b52a445e00107f91c140894673bb4	non
1b811def2ec93ad1110eb9449fc3b4e6	non
ad5a58a728884bb3420d1ad6624049e8	non
d93bdd11670375014f13f3e3d7da186e	non
a631814c16faca189be4e18979cc55ae	non
0eef444c5f1626b5d523ab53ee9409e2	non
5b4f8f6db27f97909c67a0b204bd74ba	non
f3f00951aeeed55e087cf6a292aea807	non
c1edbac6a493b6831b4db2b4a2812bb3	non
d2725219b9f7b5feee5f4575ed7268b3	non
ed04a30cc50f1be8b45d8b5abdae3b7b	non
1bf892df39b65c2b948cb6febab8394b	non
3b4ec621604d0903d032d183e3157815	non
b259cac6adf161e16033d7fccb58b5d1	non
a151b02d71f20c2a7629c8418495cefc	non
51fc3cbf09540c44d46fde2eb3e70d68	non
20605e4bec698dc05c8e6651211cb8cb	non
859b8ca57dc3890356045e55b915d627	non
aa2d1e4b3a216063deaea4c47392a5c0	non
e3a7886c11b3db946e32495a2c16e3a7	non
82264354e6999ea0144f17daac6db5ff	non
cccaf0daaf07bac37a46cd051519bb67	non
2b1a2bf1b8ecc7dbe46c6664fa4da4c2	non
25249b7a79bd580998c1716b0160e97b	non
2244b7eceea8bcaf2d94d5c2edaa4e23	non
8927a88cb7f167654b93c2138609311b	non
aef3a44923d06441d53a6f0dc4bbdc1b	non
52a8cfb7d09e02677a3a4158c34023d7	non
fef6d8ecf9b64bba23d62cfa32977cb3	non
bcaee11e06cbfdd92f247ed76f4efcf4	non
39696e67f1850168b77702b852e193b2	non
88ef65ae367144ef0a1578edb28a0542	non
37454ea7f13152b3a8cb924ee81d5da0	non
01f49651c5df7b91b6442f940bfd0c78	non
e9bae8951349bc923a61e23273aa12c3	non
d5c70c64ddab8052ca3d1391a7ab0b84	non
0b1d94aa91f964751db4b17003a079ba	non
845f4f9eeb6b42dded7e6da56fb8bf0b	non
0a0be8dc54596b0e91e8e3f95428f543	non
